rcod_hogar,rcod_person,r6,rmujer,redad,rinformal,rDpto,rocu,reduca,ryear,rneduca
00510319211,0051031921103,0.0,0,17,1,Amazonas,1,3,2021,10.0
00510319511,0051031951101,805.0833333333334,0,24,1,Amazonas,1,2,2021,0.0
00510319611,0051031961101,692.1666666666666,0,60,1,Amazonas,1,2,2021,5.0
00510319611,0051031961102,0.0,1,80,0,Amazonas,3,1,2021,
00510319811,0051031981101,0.0,0,78,0,Amazonas,3,2,2021,5.0
00510319811,0051031981102,81.44742329915364,1,60,1,Amazonas,1,2,2021,5.0
00511904511,0051190451101,1001.1666666666666,0,48,1,Amazonas,1,3,2021,11.0
00511904511,0051190451102,1364.25,1,39,1,Amazonas,1,3,2021,10.0
00511904511,0051190451103,0.0,1,20,1,Amazonas,1,5,2021,14.0
00511904511,0051190451104,346.6666666666667,0,16,1,Amazonas,1,3,2021,11.0
00511904611,0051190461101,168.0,0,68,1,Amazonas,1,2,2021,5.0
00511904611,0051190461102,385.5,1,57,1,Amazonas,1,2,2021,5.0
00511904611,0051190461103,0.0,1,35,0,Amazonas,3,3,2021,11.0
00511904611,0051190461104,2260.5833333333335,0,29,1,Amazonas,1,3,2021,11.0
00511904611,0051190461105,0.0,1,20,0,Amazonas,3,4,2021,13.0
00511904811,0051190481101,855.2872924804688,1,43,1,Amazonas,1,2,2021,0.0
00511904811,0051190481102,0.0,1,17,0,Amazonas,3,3,2021,10.0
00511904811,0051190481103,294.71303304036456,0,14,1,Amazonas,1,3,2021,8.0
00511904911,0051190491101,1042.1497802734375,0,45,1,Amazonas,1,3,2021,11.0
00511904911,0051190491102,520.0190022786459,1,46,1,Amazonas,1,2,2021,0.0
00511904911,0051190491103,712.0833333333334,0,24,1,Amazonas,1,5,2021,15.0
00511904911,0051190491104,0.0,1,18,0,Amazonas,3,3,2021,11.0
00511909611,0051190961101,1245.8333333333333,0,76,1,Amazonas,1,2,2021,1.0
00511909611,0051190961102,855.5555559794108,1,64,1,Amazonas,1,2,2021,5.0
00511909611,0051190961103,1322.5,1,42,1,Amazonas,1,3,2021,11.0
00511909711,0051190971101,950.6388893127441,1,57,1,Amazonas,1,3,2021,10.0
00511910011,0051191001101,1447.305196126302,0,44,0,Amazonas,1,3,2021,11.0
00511910011,0051191001102,869.0833333333334,1,50,1,Amazonas,1,4,2021,12.0
00511910111,0051191011101,1093.3333333333333,1,33,1,Amazonas,1,4,2021,14.0
00511910111,0051191011102,598.1691691080729,1,17,1,Amazonas,1,3,2021,11.0
00511910111,0051191011104,338.6333821614583,0,62,1,Amazonas,1,2,2021,5.0
00512010911,0051201091101,629.8333333333334,0,59,1,Amazonas,1,2,2021,5.0
00512010911,0051201091102,0.0,1,58,1,Amazonas,1,2,2021,5.0
00512011011,0051201101101,0.0,1,85,0,Amazonas,3,1,2021,
00512011111,0051201111101,507.5833333333333,0,19,1,Amazonas,1,3,2021,11.0
00512011111,0051201111102,0.0,1,16,1,Amazonas,1,3,2021,8.0
00512011211,0051201121101,498.3333333333333,0,77,1,Amazonas,1,1,2021,
00512011211,0051201121102,0.0,1,85,1,Amazonas,1,2,2021,0.0
00512022411,0051202241101,1247.8111979166667,0,48,1,Amazonas,1,2,2021,0.0
00512022411,0051202241102,0.0,1,46,1,Amazonas,1,2,2021,0.0
00512022411,0051202241103,0.0,1,18,1,Amazonas,1,4,2021,12.0
00512022511,0051202251101,159.25,0,72,1,Amazonas,1,2,2021,2.0
00512022611,0051202261101,541.5,0,67,1,Amazonas,1,2,2021,5.0
00512022611,0051202261102,0.0,1,59,1,Amazonas,1,4,2021,16.0
00512022711,0051202271101,0.0,1,40,1,Amazonas,1,3,2021,9.0
00512022711,0051202271102,357.5,0,51,1,Amazonas,1,2,2021,0.0
00512103511,0051210351101,586.6666666666666,0,38,1,Amazonas,1,2,2021,0.0
00512103511,0051210351102,0.0,1,30,1,Amazonas,1,2,2021,0.0
00512103611,0051210361101,247.0,1,73,1,Amazonas,1,1,2021,
00512103611,0051210361102,754.1683756510416,1,31,1,Amazonas,1,3,2021,7.0
00512103611,0051210361103,0.0,0,18,0,Amazonas,3,3,2021,11.0
00512103711,0051210371101,806.3570963541666,0,37,1,Amazonas,1,2,2021,0.0
00512103711,0051210371102,0.0,1,16,1,Amazonas,1,3,2021,9.0
00512103811,0051210381101,133.5,0,39,1,Amazonas,1,2,2021,0.0
00512103811,0051210381102,0.0,1,33,1,Amazonas,1,2,2021,0.0
00512103811,0051210381103,0.0,1,14,0,Amazonas,3,3,2021,8.0
00512111511,0051211151101,968.5264841715494,0,64,1,Amazonas,1,2,2021,5.0
00512111511,0051211151102,0.0,1,68,1,Amazonas,1,2,2021,5.0
00512111611,0051211161101,1279.9166666666667,0,40,1,Amazonas,1,3,2021,11.0
00512111611,0051211161102,0.0,1,41,0,Amazonas,3,2,2021,0.0
00512111611,0051211161103,751.3141276041666,0,18,1,Amazonas,1,3,2021,11.0
00512111611,0051211161104,0.0,0,15,1,Amazonas,1,3,2021,9.0
00512111811,0051211181101,548.8333333333334,0,70,1,Amazonas,1,2,2021,5.0
00512800711,0051280071101,0.0,1,77,1,Amazonas,1,2,2021,2.0
00512800711,0051280071102,597.8680826822916,0,39,1,Amazonas,1,2,2021,0.0
00512802311,0051280231101,891.8780924479166,0,61,1,Amazonas,1,2,2021,5.0
00512802311,0051280231102,0.0,1,60,1,Amazonas,1,2,2021,5.0
00512805511,0051280551101,516.0439860026041,1,71,1,Amazonas,1,2,2021,5.0
00512807811,0051280781101,755.25,1,53,0,Amazonas,1,1,2021,
00512809411,0051280941101,421.25,0,75,1,Amazonas,1,2,2021,5.0
00512809411,0051280941102,0.0,1,60,1,Amazonas,1,2,2021,5.0
00513100111,0051310011101,59.916666666666664,1,44,1,Amazonas,1,3,2021,11.0
00513100111,0051310011102,1263.4051106770833,0,21,1,Amazonas,1,3,2021,11.0
00513100111,0051310011103,693.4363199869791,0,17,1,Amazonas,1,3,2021,11.0
00513100111,0051310011104,0.0,1,14,0,Amazonas,3,3,2021,8.0
00513102411,0051310241101,348.7623596191406,0,74,1,Amazonas,1,2,2021,4.0
00513103511,0051310351101,0.0,1,72,0,Amazonas,3,2,2021,5.0
00513105711,0051310571101,1551.0833333333333,0,41,1,Amazonas,1,2,2021,0.0
00513105711,0051310571102,0.0,1,40,0,Amazonas,3,2,2021,0.0
00513105711,0051310571103,505.37890625,0,18,1,Amazonas,1,3,2021,8.0
00513105711,0051310571104,0.0,0,17,0,Amazonas,3,3,2021,10.0
00513105711,0051310571105,0.0,1,15,0,Amazonas,3,3,2021,8.0
00513106811,0051310681101,0.0,1,64,0,Amazonas,3,2,2021,1.0
00513106811,0051310681102,0.0,1,91,0,Amazonas,3,1,2021,
00513108911,0051310891101,0.0,1,59,1,Amazonas,1,2,2021,0.0
00513108911,0051310891102,318.9166666666667,0,34,1,Amazonas,1,2,2021,0.0
00513108911,0051310891103,0.0,0,22,1,Amazonas,1,3,2021,11.0
00513110111,0051311011101,2626.6500651041665,1,56,0,Amazonas,1,5,2021,16.0
00513110111,0051311011102,0.0,0,14,0,Amazonas,3,3,2021,7.0
00513112211,0051311221101,265.75,0,42,1,Amazonas,1,3,2021,9.0
00513112211,0051311221102,0.0,1,35,0,Amazonas,3,3,2021,11.0
00513112211,0051311221103,0.0,0,16,1,Amazonas,1,3,2021,9.0
00513206611,0051320661101,1014.947987874349,0,45,1,Amazonas,1,2,2021,0.0
00513206611,0051320661102,0.0,1,37,1,Amazonas,1,2,2021,0.0
00513206811,0051320681101,1269.9805501302083,0,53,1,Amazonas,1,2,2021,0.0
00513206811,0051320681102,0.0,1,44,0,Amazonas,3,2,2021,0.0
00513206911,0051320691101,402.0,1,47,1,Amazonas,1,2,2021,0.0
00513206911,0051320691102,0.0,1,18,0,Amazonas,3,3,2021,10.0
00513215711,0051321571101,0.0,0,70,0,Amazonas,3,2,2021,2.0
00513215911,0051321591101,4042.4300130208335,0,55,0,Amazonas,1,5,2021,17.0
00513215911,0051321591102,5360.083333333333,1,49,1,Amazonas,1,3,2021,8.0
00513216011,0051321601101,292.25,1,39,1,Amazonas,1,3,2021,11.0
00513216011,0051321601102,0.0,0,16,1,Amazonas,1,3,2021,10.0
00513216111,0051321611101,450.5,0,32,1,Amazonas,1,3,2021,8.0
00513216111,0051321611102,78.66666666666667,1,31,1,Amazonas,1,3,2021,11.0
00513400111,0051340011101,823.0833333333334,0,53,1,Amazonas,1,2,2021,0.0
00513400111,0051340011102,0.0,1,47,1,Amazonas,1,2,2021,0.0
00513400111,0051340011103,0.0,0,16,1,Amazonas,1,2,2021,0.0
00513400211,0051340021101,1664.75,1,58,1,Amazonas,1,2,2021,5.0
00513400211,0051340021102,65.16666666666667,0,20,1,Amazonas,1,3,2021,11.0
00513400311,0051340031101,372.25,0,67,1,Amazonas,1,3,2021,8.0
00513400311,0051340031102,0.0,1,62,1,Amazonas,1,2,2021,5.0
00513412811,0051341281101,2127.4557291666665,0,39,1,Amazonas,1,2,2021,0.0
00513412811,0051341281102,450.0780843098958,1,32,1,Amazonas,1,2,2021,0.0
00513412811,0051341281103,0.0,1,15,1,Amazonas,1,3,2021,9.0
00513412911,0051341291101,580.9114176432291,0,36,1,Amazonas,1,2,2021,0.0
00513413711,0051341371101,1742.689473470052,0,45,1,Amazonas,1,2,2021,0.0
00513413711,0051341371102,0.0,1,41,1,Amazonas,1,2,2021,0.0
00513413711,0051341371103,0.0,1,18,1,Amazonas,1,3,2021,11.0
00513413711,0051341371104,0.0,0,16,1,Amazonas,1,3,2021,10.0
00513413711,0051341371106,430.52280680338544,0,23,1,Amazonas,1,2,2021,0.0
00513413711,0051341371107,0.0,1,15,1,Amazonas,1,3,2021,7.0
00513500211,0051350021101,782.6786702473959,1,51,1,Amazonas,1,2,2021,0.0
00513500211,0051350021102,0.0,0,18,1,Amazonas,1,2,2021,0.0
00513500211,0051350021103,0.0,1,15,1,Amazonas,1,2,2021,0.0
00513502011,0051350201101,213.59417724609375,1,18,1,Amazonas,1,3,2021,10.0
00513502011,0051350201102,0.0,0,16,0,Amazonas,3,2,2021,0.0
00513503011,0051350301101,2583.260508219401,0,45,1,Amazonas,1,3,2021,11.0
00513503011,0051350301102,901.4166666666666,1,39,1,Amazonas,1,3,2021,11.0
00513503011,0051350301103,0.0,1,21,1,Amazonas,1,5,2021,13.0
00513504811,0051350481101,168.5,0,43,1,Amazonas,1,3,2021,8.0
00513504811,0051350481102,163.08333333333334,1,36,1,Amazonas,1,3,2021,7.0
00513504811,0051350481103,1213.0833333333333,1,19,1,Amazonas,1,3,2021,11.0
00513504811,0051350481104,411.3133951822917,1,14,1,Amazonas,1,3,2021,8.0
00513505811,0051350581101,1024.6835327148438,0,21,1,Amazonas,1,3,2021,8.0
00513505811,0051350581102,0.0,1,25,1,Amazonas,1,2,2021,0.0
00513508211,0051350821101,1014.5528157552084,0,51,1,Amazonas,1,2,2021,0.0
00513508211,0051350821102,1412.7006022135417,1,53,1,Amazonas,1,2,2021,0.0
00513508211,0051350821103,0.0,0,19,1,Amazonas,1,3,2021,11.0
00513509611,0051350961101,443.3333333333333,0,50,1,Amazonas,1,2,2021,0.0
00513509611,0051350961102,0.0,1,46,0,Amazonas,3,3,2021,7.0
00513509611,0051350961103,0.0,0,22,1,Amazonas,1,4,2021,13.0
00513509611,0051350961104,0.0,1,15,0,Amazonas,3,3,2021,9.0
00513700911,0051370091101,357.4166666666667,0,41,1,Amazonas,1,3,2021,7.0
00513700911,0051370091102,0.0,1,42,1,Amazonas,1,2,2021,0.0
00513701111,0051370111101,997.3358357747396,0,44,1,Amazonas,1,2,2021,0.0
00513701211,0051370121101,1077.0833333333333,0,53,1,Amazonas,1,2,2021,0.0
00513701211,0051370121102,0.0,1,45,1,Amazonas,1,2,2021,0.0
00513701211,0051370121103,0.0,1,14,0,Amazonas,3,3,2021,7.0
00513705411,0051370541101,861.0833333333334,0,61,1,Amazonas,1,2,2021,5.0
00513705411,0051370541102,0.0,1,44,0,Amazonas,3,3,2021,7.0
00513705411,0051370541103,0.0,0,28,1,Amazonas,1,3,2021,11.0
00513705411,0051370541104,0.0,0,14,1,Amazonas,1,2,2021,0.0
00513705611,0051370561101,487.0,0,68,1,Amazonas,1,1,2021,
00513705611,0051370561102,0.0,1,58,1,Amazonas,1,2,2021,0.0
00513705611,0051370561103,0.0,1,90,0,Amazonas,3,1,2021,
00513705711,0051370571101,530.1666666666666,1,60,1,Amazonas,1,2,2021,5.0
00513705711,0051370571102,128.7221476236979,0,39,1,Amazonas,1,3,2021,11.0
00513705711,0051370571103,72.58333333333333,0,36,1,Amazonas,1,2,2021,0.0
00513705811,0051370581101,1002.4166666666666,0,45,1,Amazonas,1,2,2021,0.0
00513705811,0051370581102,0.0,1,51,1,Amazonas,1,2,2021,0.0
00513705811,0051370581103,0.0,0,16,1,Amazonas,1,3,2021,8.0
00513706011,0051370601101,1201.0838623046875,0,45,1,Amazonas,1,2,2021,0.0
00513706011,0051370601102,0.0,1,55,0,Amazonas,3,3,2021,11.0
00513706011,0051370601103,0.0,1,14,0,Amazonas,3,3,2021,9.0
00513802511,0051380251101,902.5,0,59,1,Amazonas,1,1,2021,
00513802511,0051380251102,215.04947916666666,1,57,1,Amazonas,1,2,2021,5.0
00513802811,0051380281101,1041.75,0,61,1,Amazonas,1,2,2021,5.0
00513802811,0051380281102,0.0,1,49,1,Amazonas,1,2,2021,0.0
00513802811,0051380281103,0.0,1,28,0,Amazonas,3,3,2021,11.0
00513802811,0051380281104,165.83333333333334,0,21,1,Amazonas,1,3,2021,7.0
00513802811,0051380281106,0.0,1,27,0,Amazonas,3,3,2021,11.0
00513811111,0051381111101,2768.4978841145835,0,55,0,Amazonas,1,5,2021,17.0
00513811111,0051381111102,349.75,1,50,1,Amazonas,1,2,2021,0.0
00513811111,0051381111103,0.0,1,21,1,Amazonas,1,4,2021,16.0
00513811811,0051381181101,4471.083333333333,0,35,1,Amazonas,1,5,2021,13.0
00513811811,0051381181102,0.0,1,25,0,Amazonas,3,3,2021,11.0
00513811911,0051381191101,289.1666666666667,0,73,1,Amazonas,1,2,2021,2.0
00513811911,0051381191102,0.0,1,66,0,Amazonas,3,2,2021,2.0
00513811911,0051381191103,0.0,1,41,0,Amazonas,3,2,2021,0.0
00513811911,0051381191104,559.1666666666666,0,37,1,Amazonas,1,3,2021,11.0
00513812011,0051381201101,1137.5,0,45,1,Amazonas,1,2,2021,0.0
00513812011,0051381201102,0.0,1,48,1,Amazonas,1,2,2021,0.0
00513812011,0051381201103,355.45293680826825,0,20,1,Amazonas,1,2,2021,0.0
00513812011,0051381201104,0.0,0,16,1,Amazonas,1,2,2021,0.0
00513812011,0051381201108,691.8506673177084,0,17,1,Amazonas,1,2,2021,0.0
00513812111,0051381211101,358.25,0,50,1,Amazonas,1,2,2021,0.0
00514002611,0051400261101,1281.1666666666667,0,51,1,Amazonas,1,2,2021,0.0
00514002611,0051400261102,0.0,1,46,1,Amazonas,1,2,2021,0.0
00514002611,0051400261103,0.0,0,22,1,Amazonas,1,4,2021,16.0
00514002611,0051400261105,755.0,0,26,1,Amazonas,1,3,2021,11.0
00514002711,0051400271101,383.5833333333333,0,66,1,Amazonas,1,2,2021,1.0
00514002711,0051400271102,0.0,1,57,1,Amazonas,1,2,2021,3.0
00514002711,0051400271103,0.0,1,15,0,Amazonas,3,3,2021,9.0
00514002811,0051400281101,567.6666666666666,0,38,1,Amazonas,1,2,2021,0.0
00514002811,0051400281102,0.0,1,46,1,Amazonas,1,2,2021,0.0
00514008811,0051400881101,360.9166666666667,0,65,1,Amazonas,1,4,2021,16.0
00514008811,0051400881102,0.0,1,52,1,Amazonas,1,3,2021,11.0
00514008811,0051400881103,0.0,1,87,0,Amazonas,3,1,2021,
00514008911,0051400891101,698.0,0,41,1,Amazonas,1,2,2021,0.0
00514008911,0051400891102,0.0,1,36,1,Amazonas,1,2,2021,0.0
00514009211,0051400921101,657.5987752278646,0,40,1,Amazonas,1,2,2021,0.0
00514009211,0051400921102,0.0,1,24,1,Amazonas,1,2,2021,0.0
00514009311,0051400931101,230.58333333333334,1,51,1,Amazonas,1,2,2021,0.0
00514009411,0051400941101,1203.5833333333333,0,47,1,Amazonas,1,2,2021,0.0
00518100611,0051810061101,1218.4166666666667,0,48,1,Ancash,1,3,2021,11.0
00518100611,0051810061102,0.0,1,44,0,Ancash,3,2,2021,0.0
00518100611,0051810061103,0.0,0,20,0,Ancash,3,3,2021,11.0
00518103911,0051810391101,523.8333333333334,1,47,1,Ancash,1,5,2021,16.0
00518105811,0051810581101,1238.8333333333333,1,33,1,Ancash,1,3,2021,11.0
00518105811,0051810581102,1564.9166666666667,0,37,1,Ancash,1,3,2021,11.0
00518105811,0051810581104,0.0,0,66,0,Ancash,3,3,2021,9.0
00518105811,0051810581105,0.0,1,65,0,Ancash,3,3,2021,9.0
00518109011,0051810901101,110.16666666666667,1,54,1,Ancash,1,2,2021,0.0
00518109011,0051810901102,1461.8474934895833,0,25,1,Ancash,1,5,2021,14.0
00518109011,0051810901103,0.0,0,31,1,Ancash,1,5,2021,16.0
00518110711,0051811071101,0.0,1,60,0,Ancash,3,2,2021,2.0
00518110711,0051811071102,204.58333333333334,0,44,1,Ancash,1,3,2021,9.0
00518110711,0051811071103,827.9109700520834,0,53,1,Ancash,1,2,2021,0.0
00518113911,0051811391101,5261.58837890625,0,55,0,Ancash,1,5,2021,18.0
00518113911,0051811391102,0.0,1,55,0,Ancash,3,5,2021,13.0
00518400611,0051840061101,2292.9166666666665,1,55,1,Ancash,1,2,2021,0.0
00518400611,0051840061102,0.0,1,21,1,Ancash,1,5,2021,14.0
00518401911,0051840191101,1751.1666666666667,0,52,0,Ancash,1,5,2021,14.0
00518401911,0051840191102,2038.1555989583333,1,51,0,Ancash,1,5,2021,16.0
00518401911,0051840191103,4224.416666666667,1,26,1,Ancash,1,5,2021,16.0
00518401911,0051840191104,1862.8333333333333,0,35,1,Ancash,1,5,2021,13.0
00518404211,0051840421101,591.875,0,68,1,Ancash,1,4,2021,14.0
00518404211,0051840421102,0.0,1,56,0,Ancash,3,3,2021,11.0
00518405211,0051840521101,109.58333333333333,0,70,1,Ancash,1,5,2021,17.0
00518405211,0051840521102,0.0,1,72,0,Ancash,3,4,2021,12.0
00518406411,0051840641101,0.0,1,67,0,Ancash,3,4,2021,14.0
00518408711,0051840871101,0.0,0,47,0,Ancash,3,5,2021,17.0
00518409811,0051840981101,0.0,0,60,0,Ancash,3,5,2021,12.0
00518409811,0051840981102,0.0,1,60,0,Ancash,3,5,2021,16.0
00518501611,0051850161101,0.0,0,62,0,Ancash,3,3,2021,11.0
00518501611,0051850161102,0.0,1,60,0,Ancash,3,4,2021,14.0
00518501611,0051850161103,0.0,0,33,0,Ancash,3,5,2021,16.0
00518503011,0051850301101,840.5,0,62,1,Ancash,1,4,2021,14.0
00518503011,0051850301102,0.0,1,63,0,Ancash,3,5,2021,16.0
00518503011,0051850301103,681.1776529947916,0,23,0,Ancash,1,5,2021,15.0
00518504111,0051850411101,0.0,1,76,0,Ancash,3,2,2021,0.0
00518507811,0051850781101,1197.52197265625,1,33,1,Ancash,1,5,2021,16.0
00518507811,0051850781102,1175.02197265625,0,28,1,Ancash,1,3,2021,11.0
00518507811,0051850781105,1260.75,0,23,1,Ancash,1,3,2021,11.0
00518507811,0051850781106,0.0,1,18,0,Ancash,3,3,2021,8.0
00518507811,0051850781108,824.5592854817709,0,30,1,Ancash,1,3,2021,11.0
00518507811,0051850781109,0.0,1,28,0,Ancash,3,5,2021,15.0
00518510211,0051851021101,8405.083333333334,0,61,0,Ancash,1,4,2021,16.0
00518510211,0051851021102,0.0,1,61,0,Ancash,3,4,2021,14.0
00518600511,0051860051101,850.25048828125,0,40,1,Ancash,1,5,2021,16.0
00518600511,0051860051102,0.0,1,26,0,Ancash,2,5,2021,16.0
00518601611,0051860161101,1575.9166666666667,0,63,0,Ancash,1,5,2021,16.0
00518601611,0051860161102,0.0,1,32,0,Ancash,2,5,2021,16.0
00518602811,0051860281101,3026.1561889648438,0,41,1,Ancash,1,3,2021,11.0
00518602811,0051860281102,377.0,1,38,1,Ancash,1,3,2021,11.0
00518602811,0051860281103,544.8313395182291,0,15,1,Ancash,1,3,2021,8.0
00518602811,0051860281104,0.0,1,14,0,Ancash,3,3,2021,8.0
00518602811,0051860281105,0.0,1,65,0,Ancash,3,3,2021,11.0
00518603811,0051860381101,0.0,0,75,0,Ancash,3,4,2021,14.0
00518603811,0051860381102,0.0,1,70,0,Ancash,3,4,2021,16.0
00518603811,0051860381103,0.0,0,38,0,Ancash,2,5,2021,16.0
00518603811,0051860381104,262.6666666666667,1,34,1,Ancash,1,5,2021,15.0
00518605011,0051860501101,89.33333333333333,0,75,1,Ancash,1,2,2021,5.0
00518605011,0051860501102,0.0,1,28,0,Ancash,3,5,2021,16.0
00518605011,0051860501103,0.0,1,15,0,Ancash,3,3,2021,10.0
00518606212,0051860621201,2373.7044270833335,1,64,0,Ancash,1,4,2021,14.0
00518606212,0051860621202,1201.0231119791667,0,27,1,Ancash,1,5,2021,16.0
00518606222,0051860622201,1895.4700520833333,1,62,0,Ancash,1,3,2021,11.0
00518606222,0051860622202,0.0,0,30,0,Ancash,3,4,2021,14.0
00518607311,0051860731101,1343.75,1,68,0,Ancash,1,3,2021,11.0
00518607311,0051860731102,746.0,1,39,1,Ancash,1,3,2021,11.0
00518607311,0051860731103,0.0,1,20,1,Ancash,1,5,2021,14.0
00518607311,0051860731104,0.0,0,18,1,Ancash,1,3,2021,11.0
00518607311,0051860731106,680.9759521484375,1,53,1,Ancash,1,3,2021,11.0
00518609511,0051860951101,1438.3333333333333,1,67,0,Ancash,1,3,2021,11.0
00518701211,0051870121101,632.6666666666666,0,53,1,Ancash,1,3,2021,8.0
00518701211,0051870121102,0.0,1,44,0,Ancash,3,3,2021,11.0
00518701211,0051870121103,0.0,1,16,0,Ancash,3,3,2021,9.0
00518701211,0051870121104,1279.927978515625,0,23,1,Ancash,1,4,2021,13.0
00518703911,0051870391101,0.0,1,36,0,Ancash,3,4,2021,14.0
00518705211,0051870521101,389.3333333333333,0,70,1,Ancash,1,5,2021,17.0
00518705211,0051870521102,0.0,1,63,0,Ancash,3,4,2021,14.0
00518705211,0051870521103,0.0,1,18,0,Ancash,3,5,2021,12.0
00518705211,0051870521104,0.0,1,89,0,Ancash,3,2,2021,5.0
00518707811,0051870781101,0.0,0,63,0,Ancash,3,3,2021,11.0
00518707811,0051870781102,0.0,1,58,0,Ancash,3,3,2021,11.0
00518709312,0051870931201,0.0,0,71,0,Ancash,3,5,2021,16.0
00518709312,0051870931202,0.0,1,65,0,Ancash,3,5,2021,16.0
00518709312,0051870931203,228.75,1,24,1,Ancash,1,5,2021,15.0
00518709322,0051870932201,506.0833333333333,1,43,1,Ancash,1,5,2021,13.0
00518711711,0051871171101,0.0,0,82,1,Ancash,1,2,2021,2.0
00518711711,0051871171102,0.0,1,74,0,Ancash,3,2,2021,1.0
00518711711,0051871171103,0.0,0,87,0,Ancash,3,2,2021,1.0
00518711711,0051871171104,119.66666666666667,1,94,0,Ancash,1,1,2021,
00519000111,0051900011101,1836.087890625,0,39,1,Ancash,1,2,2021,0.0
00519000111,0051900011102,0.0,1,31,0,Ancash,3,3,2021,11.0
00519001911,0051900191101,1043.0447591145833,0,21,1,Ancash,1,3,2021,11.0
00519001911,0051900191102,84.58333333333333,1,21,1,Ancash,1,2,2021,0.0
00519003711,0051900371101,70.85964965820312,1,72,1,Ancash,1,1,2021,
00519003711,0051900371102,248.5,0,74,1,Ancash,1,2,2021,3.0
00519003711,0051900371103,0.0,0,37,0,Ancash,2,3,2021,7.0
00519003711,0051900371104,0.0,0,34,0,Ancash,3,6,2021,1.0
00519005511,0051900551101,260.7401123046875,0,39,0,Ancash,1,3,2021,9.0
00519005511,0051900551102,0.0,1,39,0,Ancash,3,3,2021,9.0
00519005511,0051900551103,0.0,0,14,0,Ancash,3,3,2021,8.0
00519005511,0051900551106,4388.986490885417,0,33,0,Ancash,1,3,2021,11.0
00519005511,0051900551107,0.0,1,34,0,Ancash,3,3,2021,11.0
00519005511,0051900551108,0.0,0,15,0,Ancash,3,3,2021,10.0
00519008811,0051900881101,1515.75,1,57,1,Ancash,1,2,2021,5.0
00519008811,0051900881102,0.0,1,22,1,Ancash,1,5,2021,13.0
00519012413,0051901241301,37.083333333333336,1,57,1,Ancash,1,2,2021,5.0
00519012413,0051901241302,850.4736328125,0,27,1,Ancash,1,3,2021,11.0
00519012423,0051901242301,0.0,1,29,0,Ancash,3,3,2021,11.0
00519012433,0051901243301,1950.8333333333333,0,38,1,Ancash,1,3,2021,9.0
00519012433,0051901243302,0.0,1,35,0,Ancash,3,3,2021,9.0
00519107611,0051910761101,99.83333333333333,1,68,1,Ancash,1,3,2021,9.0
00519107611,0051910761102,1465.6409505208333,0,42,0,Ancash,1,3,2021,11.0
00519108911,0051910891101,5284.041666666667,0,52,0,Ancash,1,3,2021,11.0
00519108911,0051910891102,0.0,1,52,0,Ancash,3,4,2021,14.0
00519108911,0051910891104,0.0,1,75,0,Ancash,3,2,2021,5.0
00519111611,0051911161101,0.0,0,83,0,Ancash,3,2,2021,5.0
00519111611,0051911161102,168.08333333333334,1,80,0,Ancash,1,2,2021,1.0
00519113011,0051911301101,0.0,1,76,0,Ancash,3,2,2021,3.0
00519113011,0051911301102,585.260986328125,0,50,1,Ancash,1,3,2021,11.0
00519113011,0051911301103,98.83333333333333,1,46,1,Ancash,1,1,2021,
00519113011,0051911301104,0.0,0,17,0,Ancash,3,3,2021,7.0
